PEILDATUM;GEMEENTENUMMER;GEMEENTENAAM;POSTCODE_LEERLING;GEMEENTENAAM_LEERLING;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20171001;1728;Bladel;  10;Belgie;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20171001;1728;Bladel;5087;Hilvarenbeek;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
20171001;1728;Bladel;5091;Oirschot;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;1;2;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;11
20171001;1728;Bladel;5094;Reusel-De Mierden;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20171001;1728;Bladel;5096;Reusel-De Mierden;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20171001;1728;Bladel;5504;Veldhoven;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20171001;1728;Bladel;5505;Veldhoven;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20171001;1728;Bladel;5506;Veldhoven;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20171001;1728;Bladel;5513;Eersel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20171001;1728;Bladel;5521;Eersel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;3;2;2;3;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;20
20171001;1728;Bladel;5524;Eersel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20171001;1728;Bladel;5525;Eersel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
20171001;1728;Bladel;5527;Bladel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;4;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
20171001;1728;Bladel;5528;Bladel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
20171001;1728;Bladel;5529;Bladel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20171001;1728;Bladel;5531;Bladel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;3;2;2;2;4;3;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;30
20171001;1728;Bladel;5534;Bladel;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
20171001;1728;Bladel;5541;Reusel-De Mierden;00MI;00;SSBO De Piramide;5531BX;BLADEL;Noord-Brabant;Sbo;Rooms-Katholiek;44201;0;0;0;0;2;2;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;11
